1847,8024BG,Boerhaavelaan,47,,ALG1028
1848,8024BG,Boerhaavelaan,49,,ALG1028
1849,8024BH,Boerhaavelaan,51,,ALG1028
1850,8024BH,Boerhaavelaan,53,,ALG1028
1851,8024BH,Boerhaavelaan,55,,ALG1028
1852,8024BH,Boerhaavelaan,57,,ALG1028
1853,8024BH,Boerhaavelaan,59,,ALG1028
1854,8024BH,Boerhaavelaan,61,,ALG1028
1855,8024BH,Boerhaavelaan,63,,ALG1028
1856,8024BH,Boerhaavelaan,65,,ALG1028
1857,8024BH,Boerhaavelaan,67,,ALG1028
1858,8024BH,Boerhaavelaan,69,,ALG1028
1642,8024BR,Campherbeeklaan,17,,ALG1022
1643,8024BR,Campherbeeklaan,19,,ALG1022
1646,8024BR,Campherbeeklaan,25,,ALG1022
1859,8024ZC,Essenlaan,13,,ALG1402
1860,8024ZC,Essenlaan,15,,ALG1402
1861,8024ZC,Essenlaan,17,,ALG1402
1863,8024ZC,Essenlaan,21,,ALG1402
1655,8024AX,Meidoornlaan,22,,ALG1022
1649,8024AX,Meidoornlaan,8,,ALG1022
1645,8024BR,Campherbeeklaan,23,,ALG1022
1705,8042AH,Westenholterweg,20,,ALG1024
1706,8042AH,Westenholterweg,22,,ALG1024
1707,8042AH,Westenholterweg,24,,ALG1024
1708,8042AH,Westenholterweg,26,,ALG1024
1709,8042AH,Westenholterweg,28,,ALG1024
1710,8042AH,Westenholterweg,30,,ALG1024
1711,8042AH,Westenholterweg,32,,ALG1024
1712,8042AH,Westenholterweg,34,,ALG1024
1713,8042AH,Westenholterweg,36,,ALG1024
1714,8042AJ,Westenholterweg,38,,ALG1024
1715,8042AJ,Westenholterweg,40,,ALG1024
1716,8042AJ,Westenholterweg,42,,ALG1024
1717,8042AJ,Westenholterweg,44,,ALG1024
1718,8042AJ,Westenholterweg,46,,ALG1024
1719,8042AJ,Westenholterweg,48,,ALG1024
1749,8042AM,Korenbloemweg,4,,ALG1025
1750,8042AM,Korenbloemweg,6,,ALG1025
1751,8042AM,Korenbloemweg,8,,ALG1025
1760,8042AN,Lupineweg,11,,ALG1025
1761,8042AN,Lupineweg,13,,ALG1025
1762,8042AN,Lupineweg,15,,ALG1025
1756,8042AN,Lupineweg,3,,ALG1025
1757,8042AN,Lupineweg,5,,ALG1025
1758,8042AN,Lupineweg,7,,ALG1025
1759,8042AN,Lupineweg,9,,ALG1025
1729,8042AP,Klaproosweg,1,,ALG1025
1740,8042AP,Klaproosweg,12,,ALG1025
1742,8042AP,Klaproosweg,14,,ALG1025
1744,8042AP,Klaproosweg,16,,ALG1025
1747,8042AP,Klaproosweg,19,,ALG1025
1731,8042AP,Klaproosweg,3,,ALG1025
1735,8042AP,Klaproosweg,7,,ALG1025
1767,8042AR,Violenweg,2,,ALG1025
1768,8042AR,Violenweg,4,,ALG1025
1770,8042AR,Violenweg,8,,ALG1025
1796,8042CL,Margrietweg,1,,ALG1027
1805,8042CL,Margrietweg,10,,ALG1027
1806,8042CL,Margrietweg,11,,ALG1027
1807,8042CL,Margrietweg,12,,ALG1027
1808,8042CL,Margrietweg,13,,ALG1027
1809,8042CL,Margrietweg,14,,ALG1027
1810,8042CL,Margrietweg,15,,ALG1027
1812,8042CL,Margrietweg,17,,ALG1027
1813,8042CL,Margrietweg,18,,ALG1027
1814,8042CL,Margrietweg,19,,ALG1027
1797,8042CL,Margrietweg,2,,ALG1027
1815,8042CL,Margrietweg,20,,ALG1027
1798,8042CL,Margrietweg,3,,ALG1027
1799,8042CL,Margrietweg,4,,ALG1027
1800,8042CL,Margrietweg,5,,ALG1027
1801,8042CL,Margrietweg,6,,ALG1027
1802,8042CL,Margrietweg,7,,ALG1027
1803,8042CL,Margrietweg,8,,ALG1027
1804,8042CL,Margrietweg,9,,ALG1027
1821,8042CM,Salviaweg,1,,ALG1027
1830,8042CM,Salviaweg,10,,ALG1027
1831,8042CM,Salviaweg,11,,ALG1027
1832,8042CM,Salviaweg,12,,ALG1027
1833,8042CM,Salviaweg,13,,ALG1027
1834,8042CM,Salviaweg,14,,ALG1027
1835,8042CM,Salviaweg,15,,ALG1027
1836,8042CM,Salviaweg,16,,ALG1027
1837,8042CM,Salviaweg,17,,ALG1027
1838,8042CM,Salviaweg,18,,ALG1027
1839,8042CM,Salviaweg,19,,ALG1027
1822,8042CM,Salviaweg,2,,ALG1027
1840,8042CM,Salviaweg,20,,ALG1027
1823,8042CM,Salviaweg,3,,ALG1027
1824,8042CM,Salviaweg,4,,ALG1027
1825,8042CM,Salviaweg,5,,ALG1027
1826,8042CM,Salviaweg,6,,ALG1027
1827,8042CM,Salviaweg,7,,ALG1027
1828,8042CM,Salviaweg,8,,ALG1027
1829,8042CM,Salviaweg,9,,ALG1027
1790,8042CN,Boterbloemweg,11,,ALG1027
1782,8042CN,Boterbloemweg,3,,ALG1027
1784,8042CN,Boterbloemweg,5,,ALG1027
1786,8042CN,Boterbloemweg,7,,ALG1027
1788,8042CN,Boterbloemweg,9,,ALG1027
1789,8042CP,Boterbloemweg,10,,ALG1027
1791,8042CP,Boterbloemweg,12,,ALG1027
1792,8042CP,Boterbloemweg,14,,ALG1027
1793,8042CP,Boterbloemweg,16,,ALG1027
1794,8042CP,Boterbloemweg,18,,ALG1027
1781,8042CP,Boterbloemweg,2,,ALG1027
1795,8042CP,Boterbloemweg,20,,ALG1027
1783,8042CP,Boterbloemweg,4,,ALG1027
1785,8042CP,Boterbloemweg,6,,ALG1027
1787,8042CP,Boterbloemweg,8,,ALG1027
1663,8042CR,Anjerweg,1,,ALG1024
1664,8042CR,Anjerweg,3,,ALG1024
1665,8042CR,Anjerweg,5,,ALG1024
1666,8042CR,Anjerweg,7,,ALG1024
1667,8042CR,Anjerweg,9,,ALG1024
1703,8042CV,Rozenweg,11,,ALG1024
1704,8042CV,Rozenweg,13,,ALG1024
1819,8042CW,Rozenweg,10,,ALG1027
1820,8042CW,Rozenweg,12,,ALG1027
1817,8042CW,Rozenweg,6,,ALG1027
1818,8042CW,Rozenweg,8,,ALG1027
1685,8042CX,Beltenweg,27,,ALG1024
1686,8042CX,Beltenweg,29,,ALG1024
1687,8042CX,Beltenweg,31,,ALG1024
1688,8042CX,Beltenweg,33,,ALG1024
1780,8042CX,Beltenweg,7,,ALG1027
1679,8042EA,Asterweg,1,,ALG1024
1684,8042EA,Asterweg,11,,ALG1024
1680,8042EA,Asterweg,3,,ALG1024
1681,8042EA,Asterweg,5,,ALG1024
1682,8042EA,Asterweg,7,,ALG1024
1683,8042EA,Asterweg,9,,ALG1024
1689,8042EB,Dahliaweg,2,,ALG1024
1690,8042EB,Dahliaweg,4,,ALG1024
1691,8042EB,Dahliaweg,6,,ALG1024
1692,8042EC,Papaverweg,1,,ALG1024
1693,8042EC,Papaverweg,3,,ALG1024
1694,8042EC,Papaverweg,5,,ALG1024
1695,8042EC,Papaverweg,7,,ALG1024
1764,8042EE,Papaverweg,10,,ALG1025
1765,8042EE,Papaverweg,12,,ALG1025
1766,8042EE,Papaverweg,14,,ALG1025
1659,8043PD,Hasselterdijk,24,,ALG1023
1660,8043PD,Hasselterdijk,25,,ALG1023
1662,8043PD,Hasselterdijk,28,,ALG1023
2264,8014JB,Schepenenlaan,39,,ALG1034
2266,8014JB,Schepenenlaan,41,,ALG1034
2268,8014JB,Schepenenlaan,43,,ALG1034
2270,8014JB,Schepenenlaan,45,,ALG1034
2272,8014JB,Schepenenlaan,47,,ALG1034
2274,8014JB,Schepenenlaan,49,,ALG1034
2276,8014JB,Schepenenlaan,51,,ALG1034
2278,8014JB,Schepenenlaan,53,,ALG1034
2279,8014JB,Schepenenlaan,55,,ALG1034
2280,8014JB,Schepenenlaan,57,,ALG1034
2281,8014JB,Schepenenlaan,59,,ALG1034
2282,8014JB,Schepenenlaan,61,,ALG1034
2283,8014JB,Schepenenlaan,63,,ALG1034
2284,8014JB,Schepenenlaan,65,,ALG1034
2285,8014JB,Schepenenlaan,67,,ALG1034
2286,8014JB,Schepenenlaan,69,,ALG1034
2287,8014JB,Schepenenlaan,71,,ALG1034
2262,8014JE,Schepenenlaan,36,,ALG1034
2263,8014JE,Schepenenlaan,38,,ALG1034
2265,8014JE,Schepenenlaan,40,,ALG1034
2267,8014JE,Schepenenlaan,42,,ALG1034
2269,8014JE,Schepenenlaan,44,,ALG1034
2271,8014JE,Schepenenlaan,46,,ALG1034
2273,8014JE,Schepenenlaan,48,,ALG1034
2275,8014JE,Schepenenlaan,50,,ALG1034
2277,8014JE,Schepenenlaan,52,,ALG1034
2292,8014JM,Scheppinckmate,10,,ALG1034
2293,8014JM,Scheppinckmate,12,,ALG1034
2294,8014JM,Scheppinckmate,14,,ALG1034
2288,8014JM,Scheppinckmate,2,,ALG1034
2295,8014JM,Scheppinckmate,20,,ALG1034
2289,8014JM,Scheppinckmate,4,,ALG1034
2290,8014JM,Scheppinckmate,6,,ALG1034
2291,8014JM,Scheppinckmate,8,,ALG1034
2303,8014JN,Scheppinckmate,50,,ALG1034
2304,8014JN,Scheppinckmate,52,,ALG1034
2306,8014JN,Scheppinckmate,56,,ALG1034
2308,8014JN,Scheppinckmate,60,,ALG1034
2310,8014JN,Scheppinckmate,66,,ALG1034
2315,8014JN,Scheppinckmate,72,,ALG1034
2299,8014JR,Scheppinckmate,39,,ALG1034
2300,8014JR,Scheppinckmate,43,,ALG1034
2301,8014JR,Scheppinckmate,45,,ALG1034
2302,8014JR,Scheppinckmate,47,,ALG1034
2307,8014JR,Scheppinckmate,59,,ALG1034
2313,8014JR,Scheppinckmate,69,,ALG1034
2333,8014JS,Scheppinckmate,105,,ALG1034
2334,8014JS,Scheppinckmate,107,,ALG1034
2336,8014JS,Scheppinckmate,111,,ALG1034
2316,8014JS,Scheppinckmate,73,,ALG1034
2317,8014JS,Scheppinckmate,75,,ALG1034
2319,8014JS,Scheppinckmate,77,,ALG1034
2320,8014JS,Scheppinckmate,79,,ALG1034
2321,8014JS,Scheppinckmate,81,,ALG1034
2322,8014JS,Scheppinckmate,83,,ALG1034
2323,8014JS,Scheppinckmate,85,,ALG1034
2324,8014JS,Scheppinckmate,87,,ALG1034
2325,8014JS,Scheppinckmate,89,,ALG1034
2326,8014JS,Scheppinckmate,91,,ALG1034
2327,8014JS,Scheppinckmate,93,,ALG1034
2328,8014JS,Scheppinckmate,95,,ALG1034
2329,8014JS,Scheppinckmate,97,,ALG1034
2330,8014JS,Scheppinckmate,99,,ALG1034
2243,8014JX,Roelinckmate,10,,ALG1034
2244,8014JX,Roelinckmate,12,,ALG1034
2245,8014JX,Roelinckmate,14,,ALG1034
2246,8014JX,Roelinckmate,16,,ALG1034
2247,8014JX,Roelinckmate,18,,ALG1034
2239,8014JX,Roelinckmate,2,,ALG1034
2240,8014JX,Roelinckmate,4,,ALG1034
2241,8014JX,Roelinckmate,6,,ALG1034
2242,8014JX,Roelinckmate,8,,ALG1034
2248,8014JZ,Rousemate,1,,ALG1034
2253,8014JZ,Rousemate,11,,ALG1034
2254,8014JZ,Rousemate,13,,ALG1034
2255,8014JZ,Rousemate,15,,ALG1034
2256,8014JZ,Rousemate,17,,ALG1034
2257,8014JZ,Rousemate,19,,ALG1034
2258,8014JZ,Rousemate,21,,ALG1034
2259,8014JZ,Rousemate,23,,ALG1034
2260,8014JZ,Rousemate,25,,ALG1034
2261,8014JZ,Rousemate,27,,ALG1034
2249,8014JZ,Rousemate,3,,ALG1034
2250,8014JZ,Rousemate,5,,ALG1034
2251,8014JZ,Rousemate,7,,ALG1034
2252,8014JZ,Rousemate,9,,ALG1034
2337,8014LA,Tichelmeesterlaan,1,,ALG1034
2342,8014LA,Tichelmeesterlaan,11,,ALG1034
2343,8014LA,Tichelmeesterlaan,13,,ALG1034
2344,8014LA,Tichelmeesterlaan,15,,ALG1034
2345,8014LA,Tichelmeesterlaan,17,,ALG1034
2346,8014LA,Tichelmeesterlaan,19,,ALG1034
2413,8014LA,Tichelmeesterlaan,21,,ALG1036
2415,8014LA,Tichelmeesterlaan,27,,ALG1036
2338,8014LA,Tichelmeesterlaan,3,,ALG1034
2419,8014LA,Tichelmeesterlaan,35,,ALG1036
2339,8014LA,Tichelmeesterlaan,5,,ALG1034
2340,8014LA,Tichelmeesterlaan,7,,ALG1034
2341,8014LA,Tichelmeesterlaan,9,,ALG1034
2412,8014LE,Muntzmate,22,,ALG1036
2407,8014LE,Muntzmate,5,,ALG1036
2409,8014LE,Muntzmate,7,,ALG1036
2410,8014LE,Muntzmate,8,,ALG1036
2402,8014LJ,Hemminckmate,40,,ALG1036
2421,8014LL,Radenlaan,42,,ALG1037
2422,8014LL,Radenlaan,44,,ALG1037
2425,8014LL,Radenlaan,50,,ALG1037
2426,8014LL,Radenlaan,52,,ALG1037
2427,8014LL,Radenlaan,54,,ALG1037
2428,8014LL,Radenlaan,56,,ALG1037
2429,8014LL,Radenlaan,58,,ALG1037
2430,8014LL,Radenlaan,60,,ALG1037
2431,8014LL,Radenlaan,62,,ALG1037
2432,8014LL,Radenlaan,64,,ALG1037
2433,8014LL,Radenlaan,66,,ALG1037
2434,8014LL,Radenlaan,68,,ALG1037
2435,8014LL,Radenlaan,70,,ALG1037
2436,8014LL,Radenlaan,72,,ALG1037
2451,8014LN,Rietbergmate,21,,ALG1037
2452,8014LN,Rietbergmate,23,,ALG1037
2453,8014LN,Rietbergmate,25,,ALG1037
2454,8014LN,Rietbergmate,27,,ALG1037
2455,8014LN,Rietbergmate,29,,ALG1037
2456,8014LN,Rietbergmate,31,,ALG1037
2457,8014LN,Rietbergmate,33,,ALG1037
2440,8014LN,Rietbergmate,4,,ALG1037
2442,8014LN,Rietbergmate,6,,ALG1037
2443,8014LN,Rietbergmate,7,,ALG1037
2444,8014LN,Rietbergmate,8,,ALG1037
2462,8014MA,Sandbergmate,10,,ALG1037
2463,8014MA,Sandbergmate,12,,ALG1037
2464,8014MA,Sandbergmate,14,,ALG1037
2465,8014MA,Sandbergmate,16,,ALG1037
2466,8014MA,Sandbergmate,18,,ALG1037
2458,8014MA,Sandbergmate,2,,ALG1037
2467,8014MA,Sandbergmate,20,,ALG1037
2469,8014MA,Sandbergmate,22,,ALG1037
2471,8014MA,Sandbergmate,24,,ALG1037
2473,8014MA,Sandbergmate,26,,ALG1037
2459,8014MA,Sandbergmate,4,,ALG1037
2460,8014MA,Sandbergmate,6,,ALG1037
2461,8014MA,Sandbergmate,8,,ALG1037
2468,8014MB,Sandbergmate,21,,ALG1037
2470,8014MB,Sandbergmate,23,,ALG1037
2472,8014MB,Sandbergmate,25,,ALG1037
2474,8014MB,Sandbergmate,27,,ALG1037
2475,8014MB,Sandbergmate,29,,ALG1037
2476,8014MB,Sandbergmate,31,,ALG1037
2482,8014MC,Sandbergmate,43,,ALG1037
2483,8014MC,Sandbergmate,45,,ALG1037
2484,8014MC,Sandbergmate,47,,ALG1037
2486,8014MC,Sandbergmate,51,,ALG1037
2487,8014MC,Sandbergmate,53,,ALG1037
2488,8014MC,Sandbergmate,55,,ALG1037
2489,8014MC,Sandbergmate,57,,ALG1037
2493,8014MD,Westenbergmate,2,,ALG1037
2510,8014MD,Westenbergmate,24,,ALG1037
2495,8014MD,Westenbergmate,4,,ALG1037
2497,8014MD,Westenbergmate,6,,ALG1037
2492,8014ME,Westenbergmate,1,,ALG1037
2502,8014ME,Westenbergmate,11,,ALG1037
2503,8014ME,Westenbergmate,13,,ALG1037
2504,8014ME,Westenbergmate,15,,ALG1037
2505,8014ME,Westenbergmate,17,,ALG1037
2507,8014ME,Westenbergmate,19,,ALG1037
2499,8014ME,Westenbergmate,23,,ALG1037
2511,8014ME,Westenbergmate,25,,ALG1037
2512,8014ME,Westenbergmate,27,,ALG1037
2514,8014ME,Westenbergmate,29,,ALG1037
2494,8014ME,Westenbergmate,3,,ALG1037
2516,8014ME,Westenbergmate,31,,ALG1037
2517,8014ME,Westenbergmate,33,,ALG1037
2518,8014ME,Westenbergmate,35,,ALG1037
2520,8014ME,Westenbergmate,37,,ALG1037
2522,8014ME,Westenbergmate,39,,ALG1037
2524,8014ME,Westenbergmate,41,,ALG1037
2525,8014ME,Westenbergmate,43,,ALG1037
2526,8014ME,Westenbergmate,45,,ALG1037
2527,8014ME,Westenbergmate,47,,ALG1037
2496,8014ME,Westenbergmate,5,,ALG1037
2498,8014ME,Westenbergmate,7,,ALG1037
2500,8014ME,Westenbergmate,9,,ALG1037
2528,8014MG,Westenbergmate,49,,ALG1037
2529,8014MG,Westenbergmate,51,,ALG1037
2530,8014MG,Westenbergmate,53,,ALG1037
2531,8014MG,Westenbergmate,55,,ALG1037
2532,8014MG,Westenbergmate,57,,ALG1037
2533,8014MG,Westenbergmate,59,,ALG1037
2534,8014MG,Westenbergmate,61,,ALG1037
2535,8014MG,Westenbergmate,63,,ALG1037
2536,8014MG,Westenbergmate,65,,ALG1037
2537,8014MG,Westenbergmate,67,,ALG1037
2538,8014MG,Westenbergmate,69,,ALG1037
2540,8014MG,Westenbergmate,77,,ALG1037
2541,8014MG,Westenbergmate,79,,ALG1037
2552,8014MH,Westenbergmate,113,,ALG1037
2553,8014MH,Westenbergmate,115,,ALG1037
2554,8014MH,Westenbergmate,117,,ALG1037
2555,8014MH,Westenbergmate,119,,ALG1037
2543,8014MH,Westenbergmate,89,,ALG1037
2544,8014MH,Westenbergmate,91,,ALG1037
2545,8014MH,Westenbergmate,93,,ALG1037
2546,8014MH,Westenbergmate,95,,ALG1037
2547,8014MH,Westenbergmate,97,,ALG1037
2548,8014MH,Westenbergmate,99,,ALG1037
2613,8014PA,Van Limburg Stirumware,12,,ALG1039
2623,8014PA,Van Limburg Stirumware,24,,ALG1039
2636,8014PA,Van Limburg Stirumware,40,,ALG1039
2611,8014PA,Van Limburg Stirumware,8,,ALG1039
2647,8014PB,Van Limburg Stirumware,52,,ALG1039
2649,8014PB,Van Limburg Stirumware,54,,ALG1039
2651,8014PB,Van Limburg Stirumware,58,,ALG1039
2653,8014PB,Van Limburg Stirumware,62,,ALG1039
2654,8014PB,Van Limburg Stirumware,64,,ALG1039
2655,8014PB,Van Limburg Stirumware,66,,ALG1039
2669,8014PC,Van Limburg Stirumware,100,,ALG1039
2670,8014PC,Van Limburg Stirumware,102,,ALG1039
2671,8014PC,Van Limburg Stirumware,104,,ALG1039
2672,8014PC,Van Limburg Stirumware,106,,ALG1039
2673,8014PC,Van Limburg Stirumware,108,,ALG1039
2674,8014PC,Van Limburg Stirumware,110,,ALG1039
2675,8014PC,Van Limburg Stirumware,112,,ALG1039
2676,8014PC,Van Limburg Stirumware,114,,ALG1039
2677,8014PC,Van Limburg Stirumware,116,,ALG1039
2678,8014PC,Van Limburg Stirumware,118,,ALG1039
2679,8014PC,Van Limburg Stirumware,120,,ALG1039
2680,8014PC,Van Limburg Stirumware,122,,ALG1039
2663,8014PC,Van Limburg Stirumware,88,,ALG1039
2664,8014PC,Van Limburg Stirumware,90,,ALG1039
2665,8014PC,Van Limburg Stirumware,92,,ALG1039
2666,8014PC,Van Limburg Stirumware,94,,ALG1039
2667,8014PC,Van Limburg Stirumware,96,,ALG1039
2668,8014PC,Van Limburg Stirumware,98,,ALG1039
2608,8014PD,Van Limburg Stirumware,1,,ALG1039
2612,8014PD,Van Limburg Stirumware,11,,ALG1039
2616,8014PD,Van Limburg Stirumware,15,,ALG1039
2621,8014PD,Van Limburg Stirumware,21,,ALG1039
2622,8014PD,Van Limburg Stirumware,23,,ALG1039
2626,8014PD,Van Limburg Stirumware,27,,ALG1039
2632,8014PD,Van Limburg Stirumware,35,,ALG1039
2633,8014PD,Van Limburg Stirumware,37,,ALG1039
2609,8014PD,Van Limburg Stirumware,5,,ALG1039
2646,8014PE,Van Limburg Stirumware,51,,ALG1039
2648,8014PE,Van Limburg Stirumware,53,,ALG1039
2573,8014PG,Luzacware,10,,ALG1039
2574,8014PG,Luzacware,12,,ALG1039
2575,8014PG,Luzacware,14,,ALG1039
2578,8014PG,Luzacware,18,,ALG1039
2582,8014PG,Luzacware,30,,ALG1039
2592,8014PH,Luzacware,74,,ALG1039
2593,8014PH,Luzacware,76,,ALG1039
2572,8014PJ,Luzacware,7,,ALG1039
2598,8014PK,Ministerlaan,10,,ALG1039
2599,8014PK,Ministerlaan,12,,ALG1039
2600,8014PK,Ministerlaan,14,,ALG1039
2601,8014PK,Ministerlaan,16,,ALG1039
2602,8014PK,Ministerlaan,18,,ALG1039
2594,8014PK,Ministerlaan,2,,ALG1039
2603,8014PK,Ministerlaan,20,,ALG1039
2604,8014PK,Ministerlaan,22,,ALG1039
2605,8014PK,Ministerlaan,24,,ALG1039
2606,8014PK,Ministerlaan,26,,ALG1039
2607,8014PK,Ministerlaan,28,,ALG1039
2595,8014PK,Ministerlaan,4,,ALG1039
2596,8014PK,Ministerlaan,6,,ALG1039
2597,8014PK,Ministerlaan,8,,ALG1039
1966,8042GD,Dovenetelweg,10,,ALG1030
1967,8042GD,Dovenetelweg,14,,ALG1030
1969,8042GD,Dovenetelweg,24,,ALG1030
1965,8042GD,Dovenetelweg,6,,ALG1030
1979,8042GP,Gentiaanweg,1,,ALG1031
1983,8042GP,Gentiaanweg,11,,ALG1031
1984,8042GP,Gentiaanweg,13,,ALG1031
1985,8042GP,Gentiaanweg,15,,ALG1031
1986,8042GP,Gentiaanweg,17,,ALG1031
1987,8042GP,Gentiaanweg,19,,ALG1031
1980,8042GP,Gentiaanweg,3,,ALG1031
1981,8042GP,Gentiaanweg,5,,ALG1031
1982,8042GP,Gentiaanweg,7,,ALG1031
1946,8042GT,Basilicumpad,1,,ALG1030
1947,8042GT,Basilicumpad,3,,ALG1030
1948,8042GT,Basilicumpad,5,,ALG1030
1949,8042GT,Basilicumpad,7,,ALG1030
1959,8042GV,Bouwkamplaan,14,,ALG1030
1960,8042GV,Bouwkamplaan,16,,ALG1030
1961,8042GV,Bouwkamplaan,18,,ALG1030
1962,8042GV,Bouwkamplaan,20,,ALG1030
1977,8042GW,Bouwkamplaan,11,,ALG1031
1954,8042GX,Bonekruidweg,1,,ALG1030
1955,8042GX,Bonekruidweg,3,,ALG1030
1956,8042GX,Bonekruidweg,5,,ALG1030
1957,8042GX,Bonekruidweg,7,,ALG1030
1958,8042GX,Bonekruidweg,9,,ALG1030
1950,8042HA,Bieslookweg,2,,ALG1030
1951,8042HA,Bieslookweg,4,,ALG1030
1952,8042HA,Bieslookweg,6,,ALG1030
1953,8042HA,Bieslookweg,8,,ALG1030
1919,8042HB,Akkerhoornweg,10,,ALG1030
1921,8042HB,Akkerhoornweg,12,,ALG1030
1922,8042HB,Akkerhoornweg,14,,ALG1030
1923,8042HB,Akkerhoornweg,16,,ALG1030
1925,8042HB,Akkerhoornweg,18,,ALG1030
1911,8042HB,Akkerhoornweg,2,,ALG1030
1913,8042HB,Akkerhoornweg,4,,ALG1030
1915,8042HB,Akkerhoornweg,6,,ALG1030
1917,8042HB,Akkerhoornweg,8,,ALG1030
1910,8042HC,Akkerhoornweg,1,,ALG1030
1920,8042HC,Akkerhoornweg,11,,ALG1030
1924,8042HC,Akkerhoornweg,17,,ALG1030
1926,8042HC,Akkerhoornweg,19,,ALG1030
1912,8042HC,Akkerhoornweg,3,,ALG1030
1914,8042HC,Akkerhoornweg,5,,ALG1030
1916,8042HC,Akkerhoornweg,7,,ALG1030
1918,8042HC,Akkerhoornweg,9,,ALG1030
1931,8042HD,Anijskruidweg,10,,ALG1030
1932,8042HD,Anijskruidweg,12,,ALG1030
1933,8042HD,Anijskruidweg,14,,ALG1030
1934,8042HD,Anijskruidweg,16,,ALG1030
1935,8042HD,Anijskruidweg,18,,ALG1030
1927,8042HD,Anijskruidweg,2,,ALG1030
1928,8042HD,Anijskruidweg,4,,ALG1030
1929,8042HD,Anijskruidweg,6,,ALG1030
1930,8042HD,Anijskruidweg,8,,ALG1030
1936,8042HE,Arnicaweg,1,,ALG1030
1941,8042HE,Arnicaweg,11,,ALG1030
1942,8042HE,Arnicaweg,13,,ALG1030
1943,8042HE,Arnicaweg,15,,ALG1030
1944,8042HE,Arnicaweg,17,,ALG1030
1945,8042HE,Arnicaweg,19,,ALG1030
1937,8042HE,Arnicaweg,3,,ALG1030
1938,8042HE,Arnicaweg,5,,ALG1030
1939,8042HE,Arnicaweg,7,,ALG1030
1940,8042HE,Arnicaweg,9,,ALG1030
2066,8042HG,Middelstekamplaan,10,,ALG1032
1972,8042HG,Middelstekamplaan,11,,ALG1030
2067,8042HG,Middelstekamplaan,12,,ALG1032
1973,8042HG,Middelstekamplaan,13,,ALG1030
2068,8042HG,Middelstekamplaan,14,,ALG1032
1974,8042HG,Middelstekamplaan,15,,ALG1030
2096,8042HG,Middelstekamplaan,16,,ALG1032
1975,8042HG,Middelstekamplaan,17,,ALG1030
2069,8042HG,Middelstekamplaan,18,,ALG1032
1976,8042HG,Middelstekamplaan,19,,ALG1030
2062,8042HG,Middelstekamplaan,2,,ALG1032
2070,8042HG,Middelstekamplaan,20,,ALG1032
2071,8042HG,Middelstekamplaan,22,,ALG1032
2072,8042HG,Middelstekamplaan,24,,ALG1032
2073,8042HG,Middelstekamplaan,26,,ALG1032
2074,8042HG,Middelstekamplaan,28,,ALG1032
2063,8042HG,Middelstekamplaan,4,,ALG1032
2064,8042HG,Middelstekamplaan,6,,ALG1032
2065,8042HG,Middelstekamplaan,8,,ALG1032
2000,8042HH,Tesjeslaan,25,,ALG1031
1998,8042HJ,Kervelweg,10,,ALG1031
1999,8042HJ,Kervelweg,14,,ALG1031
1992,8042HL,Kamilleweg,10,,ALG1031
1988,8042HL,Kamilleweg,2,,ALG1031
1989,8042HL,Kamilleweg,4,,ALG1031
1990,8042HL,Kamilleweg,6,,ALG1031
1991,8042HL,Kamilleweg,8,,ALG1031
2093,8042HN,Tesjeslaan,14,,ALG1032
2038,8042HP,Malvaweg,1,,ALG1032
2043,8042HP,Malvaweg,11,,ALG1032
2044,8042HP,Malvaweg,13,,ALG1032
2045,8042HP,Malvaweg,15,,ALG1032
2046,8042HP,Malvaweg,17,,ALG1032
2047,8042HP,Malvaweg,19,,ALG1032
2048,8042HP,Malvaweg,21,,ALG1032
2049,8042HP,Malvaweg,23,,ALG1032
2050,8042HP,Malvaweg,25,,ALG1032
2051,8042HP,Malvaweg,27,,ALG1032
2052,8042HP,Malvaweg,29,,ALG1032
2039,8042HP,Malvaweg,3,,ALG1032
2053,8042HP,Malvaweg,31,,ALG1032
2054,8042HP,Malvaweg,33,,ALG1032
2055,8042HP,Malvaweg,35,,ALG1032
2056,8042HP,Malvaweg,37,,ALG1032
2040,8042HP,Malvaweg,5,,ALG1032
2041,8042HP,Malvaweg,7,,ALG1032
2042,8042HP,Malvaweg,9,,ALG1032
2085,8042HS,Mirteweg,27,,ALG1032
2076,8042HT,Mirteweg,12,,ALG1032
2077,8042HT,Mirteweg,14,,ALG1032
2078,8042HT,Mirteweg,16,,ALG1032
2079,8042HT,Mirteweg,18,,ALG1032
2080,8042HT,Mirteweg,20,,ALG1032
2081,8042HT,Mirteweg,22,,ALG1032
2083,8042HT,Mirteweg,24,,ALG1032
2084,8042HT,Mirteweg,26,,ALG1032
2086,8042HT,Mirteweg,30,,ALG1032
2088,8042HT,Mirteweg,32,,ALG1032
2090,8042HT,Mirteweg,34,,ALG1032
2091,8042HT,Mirteweg,36,,ALG1032
2059,8042HV,Melissepad,10,,ALG1032
2060,8042HV,Melissepad,12,,ALG1032
2057,8042HV,Melissepad,2,,ALG1032
2024,8042JA,Kummelweg,11,,ALG1032
2025,8042JA,Kummelweg,15,,ALG1032
2026,8042JA,Kummelweg,17,,ALG1032
2028,8042JA,Kummelweg,21,,ALG1032
2029,8042JA,Kummelweg,27,,ALG1032
2020,8042JA,Kummelweg,3,,ALG1032
2023,8042JA,Kummelweg,9,,ALG1032
